week.code,Week,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
201237,09/09/2012,0.6286266925,5.234315949,0,1.128965801,0,0.837719623,0.814536341,0.2203249793,0.0817035184,1.7931858936,0.756897534,4.8714479026,0.2909393184,0.4568023833,0.6417112299,0.895777051,0.364298725,4.4106463878,0.0347947112,0.6587202008,2.2512708787,1.559911651,0.1739533805,0.3676073089,0.6798096533,0.8552006432,0.115473441,0.2329192547,0,0.1243987394,2.1499448732,1.6812373907,1.0828757144,1.2418300654,0.192926045,0.2832131823,0.545702592
201238,09/16/2012,0.229226361,4.462204462,0,1.053521993,0,0.775279248,1.282472871,0.1990898749,0.0618588587,1.8941210319,0.635544257,2.5041736227,0.4569190601,0.5433398421,0.7042253521,0.9399264405,0,4.862745098,0.0695652174,0.6999125109,2.4820880246,0.6823027719,0.1089984256,0.4826254826,0.7936507937,0.7074611626,0.065114765,0.2970749543,0.6329113924,0.2661290323,2.1245381439,1.1838777377,1.2281083294,1.9570707071,0.3964757709,0.3186404673,0.452124987
201239,09/23/2012,0.5681818182,4.949238579,0.431034483,1.03794453,0,0.844129629,1.898162097,0.0573394495,0.0549023196,1.8166642117,0.6607073455,3.437620703,0.3134796238,0.3045685279,0.6494912319,1.0053809119,0.2051282051,4.3540328337,0.0345781466,0.7958371595,2.1848372296,0.5738132499,0.2830522467,0.4983036472,0.6863417982,0.7741477273,0.153421295,0.3536901674,0.6745362563,0.3326572008,2.0840588251,1.3365595115,1.2517950524,1.6930638995,0.3403933434,0.7062978222,0.515361744
201240,09/30/2012,1.1989342806,1.494036409,0.471698113,0.756793946,0.159489633,0.95133953,0.988849148,0.6353240152,0.1063991488,2.8831005147,0.6910727576,1.0884212709,0.618896988,0.8492179863,0.8717948718,0.7330661714,1.3481363997,2.802865151,0.2702702703,1.3690356352,1.4272768464,0.5406062079,0.2932193036,0.9194886746,0.3650586701,1.0321767784,0.199203187,0.3670205794,0.8672851956,0.4004004004,1.9839584218,1.368541629,1.2471655329,1.3110455588,0.527557962,0.8036266227,0.35817122
201241,10/07/2012,0.8470353762,1.988263721,0.580954787,0.787401575,0.268997983,1.168437026,1.031353135,0.7525185095,0.2035490605,2.8890880382,0.721036337,1.2224427959,0.809473842,0.9237065186,0.4830917874,0.6157319514,1.3595166163,2.6687598116,0.1212415131,1.7053626464,1.4836138175,0.4746640365,0.5728912725,0.7547953743,0.7536930962,0.8704061896,0.163339383,0.3199777407,1.0761259466,0.49227134,2.351457607,1.2443642922,1.3624351303,1.2463343109,0.5277741127,0.6862534849,0.50530571
201242,10/14/2012,0.9862778731,1.708575113,0.6497342,0.977280742,0.298013245,1.041939957,0.920998772,1.0951077253,0.1123266263,2.6555919513,1.0472843673,0.9742016958,0.6971809639,1.0062665703,0.5568158383,0.7431715085,0.855513308,2.5257249766,0.076394194,1.3943440691,1.1080624736,0.6003961377,1.002828491,0.8649748776,0.774748924,1.1098722887,0.273184759,0.4004746366,1.2038359518,1.1301599464,1.9449931621,1.5404447309,1.3490537113,1.2963629816,0.6577181208,0.4290924694,0.569094804
201243,10/21/2012,1.1749347258,1.563998082,0.946049604,0.767786125,0.456621005,1.249570889,0.598205384,0.7934540045,0.0972478849,3.2623598677,0.7009016624,0.6097560976,0.6553079948,0.7709313531,0.5985552116,0.8287166339,0.8233532934,3.1816626753,0.1488411652,1.4554353426,1.4918360155,0.8210409129,0.7788455499,0.863507728,0.7083825266,0.9699367852,0.388407529,0.2513264451,0.645551745,0.9459577823,2.5522947237,1.3970283549,1.4398378273,1.0911650827,0.6396298312,0.5481762598,0.453898787
201244,10/28/2012,1.3753327418,1.712542035,0.336177916,1.073295518,0.239348971,1.29223314,1.096224117,1.6104020041,0.0440830721,3.3035996211,0.7901998495,1.3644366197,0.7027511962,1.136071887,0.7653575025,1.0834795171,0.6278026906,3.0460142579,0.145701797,1.2773722628,1.1962782455,0.5276185513,0.6334841629,0.8047874536,0.8012326656,1.2551561579,0.169300226,0.2466091245,1.0880937435,1.1382396385,2.7858027239,1.8298206413,1.6134579907,0.993861444,0.8519553073,0.351452671,0.47484248
201245,11/04/2012,1.329787234,2.11596766,0.522689475,1.107211705,0.45751634,1.822585152,1.379574631,1.1156648452,0.1280213027,4.2369825472,0.6577024262,1.186999529,0.8236772302,1.0160779392,0.7305194805,1.4834165228,1.4821272886,1.9269776876,0.1666319517,1.8070928394,1.6861776394,0.5931589007,0.8329309512,0.9230369215,0.6622516556,1.1634815328,0.195753652,0.3969304049,0.9523809524,1.4736120631,3.2073813708,1.6875434934,1.5578038982,1.0346926354,0.7939658595,0.4089539389,0.484779354
201246,11/11/2012,1.037037037,3.002741091,0.558987938,1.245274628,0.485908649,2.447748196,2.19938335,0.9074410163,0.0999550202,4.2236877216,0.7960162838,0.9696590554,0.9412479126,1.3307141499,0.6189395502,1.4849491594,1.4890282132,3.0982590735,0.1366120219,1.3958530966,2.0840529649,0.7355918478,0.9917067796,0.9713354164,0.4400440044,1.2035289918,0.158913609,0.5171967934,1.0229685389,1.8721227621,3.2245769172,1.8427658603,1.7571747723,0.9830205541,1.2102448635,0.8389261745,0.358075345
201247,11/18/2012,1.6666666667,5.240988254,1.093066833,1.309984389,0.905523695,3.244568153,2.548918641,1.0324245846,0.2858976603,5.201717506,1.0444114406,1.894108874,0.865344027,1.4505459472,1.0571428571,1.7989889979,1.8181818182,2.1298174442,0.1915708812,1.3644115975,2.2652388797,0.7577514884,1.704765595,1.6437007874,0.3661513426,1.4622144112,0.313479624,1.094224924,1.1461318052,4.4426919033,5.1616954474,2.823677055,2.0813250372,1.138952164,1.2348401323,1.013734467,0.488446365
201248,11/25/2012,1.5243902439,5.296022202,1.450127376,1.083699561,0.83725798,3.261261261,2.011766939,1.2220713492,0.3339447815,4.950461106,1.0161709598,1.0984738019,1.0078219013,1.2433085823,0.966879243,2.1852980385,0.8757961783,3.2622333752,0.3564154786,2.2385984427,2.0768200089,0.8680320087,1.677094756,1.6206977841,0.421257291,1.4268366727,0.424328147,2.0950060901,1.2001477105,3.1332379303,3.9635503291,2.4677394478,2.2577675173,1.3071895425,0.9707481232,0.6631832797,0.606314029
201249,12/02/2012,1.4995313964,8.764138094,1.744941526,1.399332703,1.454207921,4.139595322,1.862161643,2.3512301539,0.5862421341,5.5426014621,1.6181229773,3.0033765772,0.7580351728,1.4508711704,0.953961012,5.132231405,1.1444921316,2.2716049383,0.4060913706,2.2144972319,1.8751378778,0.6919945726,2.111228402,2.2743110548,1.0724637681,2.0670826833,1.195899772,4.2217945634,1.2894786021,5.4254754869,5.2181852233,2.7582356226,2.9018963404,1.3094601817,0.9848800111,1.4151925078,1.569726699
201250,12/09/2012,2.8181818182,9.772086754,2.853697749,1.720258039,2.054584483,4.747376538,2.096960369,2.5969090448,0.6873019742,6.9510371286,2.0691261102,2.7479390457,1.367781155,1.8123987277,1.7882258389,6.3469327275,1.5846538782,2.829638273,0.8117204514,2.1556886228,2.5544959128,1.0532037779,3.031392284,2.9977911013,1.8076923077,3.2258064516,2.239844185,3.5657264502,1.278574196,6.0584534199,6.0369776842,4.668989547,4.0457655107,2.5963377972,1.1552680222,1.4616830236,2.40738264
201251,12/16/2012,2.2168674699,10.3315977,5.522848332,2.055060101,2.386363636,5.036245708,2.973893303,3.4427754885,0.7447864945,7.9103294713,3.0747847312,3.8390164695,2.182635211,2.9496458868,3.0527692979,4.9200898164,4.2630057803,6.8152371081,1.8104604381,3.8497217069,3.0059632469,1.6370198505,3.629084334,4.8724753059,0.9531071292,4.0958520544,2.724488151,3.7720576332,2.2036474164,6.138684398,7.9924087732,4.2121344391,5.7551084603,3.4663559569,1.4642262895,2.583144979,3.026559605
201252,12/23/2012,4.0785498489,12.1174326,5.859204198,2.921716345,4.210526316,5.184754569,5.056,5.9509518093,1.434746068,8.9449045733,4.3606024033,10.120481928,4.1909814324,4.8136980401,6.6776859504,8.8114980652,5.1625239006,10.145468109,2.2467631379,5.441880714,7.1301775148,1.7103670835,5.952380952,5.3116662624,3.7758830694,6.0669060669,4.018215912,3.5132382892,2.4349286314,8.3299138285,9.694317353,6.931666956,7.3156412868,5.2087817477,2.7205276175,4.2433537832,5.070387442
201301,12/30/2012,2.1657250471,7.661040912,4.891994917,3.031200047,5.162775403,4.146586877,3.019354839,6.1011467216,1.5258215962,7.1443377323,3.0003013215,3.4135125575,2.818911686,4.4324229997,5.5497106786,5.0197889182,5,8.6522911051,2.4187046493,5.001866368,5.2220657878,1.9727604605,3.996376082,3.6794315041,2.7876106195,4.1981462731,3.007170946,2.2083179978,2.3255813953,6.8863017092,8.2478445924,6.6225849778,6.8064559615,4.4943820225,2.7765631832,3.9926062847,4.215921303
201302,01/06/2013,2.2643253235,7.416102748,5.771812081,2.827763496,5.115176152,3.558269292,3.597727751,4.7613322111,1.1299691414,6.499256567,2.5799157159,4.235570255,2.8936285831,3.8765734655,4.0914036997,3.6160482768,7.0091423596,10.1023587,3.0977130977,4.9471928849,4.6314941603,2.3824451411,4.138067582,2.8958681634,2.6718547341,4.3024109311,3.405116878,2.0439808289,2.4222704266,4.1300735818,7.6152131091,5.4210988582,7.062346727,5.1413881748,2.3020625416,3.899204244,4.31387367
201303,01/13/2013,2.5327905925,5.908452267,5.903687286,3.906968962,5.499814195,2.924248382,2.952833928,6.0367145211,1.8209612877,5.7197922451,2.3722748658,3.8130733945,3.0429766369,4.0797824116,3.0769230769,3.1762716512,5.7418465779,9.4149908592,2.3704031901,5.6173447839,4.8140043764,3.0231819625,4.538121625,3.0058515553,3.2371189641,4.9632762074,2.824089826,1.3218098627,2.5299600533,2.9748706578,7.6879973103,5.4921180275,6.24657461,5.1005025126,2.9415509996,3.3624931657,5.22459382
201304,01/20/2013,0.9798584649,4.763434814,4.932735426,5.057782506,5.04704876,2.322367663,3.673723537,5.4625245409,1.6037959668,5.3964044528,2.4889810734,3.7548315848,2.0686337396,4.4205794206,2.8642309427,2.4690716291,6.8081343943,9.6766350596,1.1496655518,4.9403747871,5.9680702882,3.5744295779,4.068929367,2.6512809946,4.3911007026,3.6350591893,1.496552884,0.944414463,2.3856466877,1.8338048832,7.5876250549,5.5877701634,2.9613086606,5.3963838665,3.5891334523,2.7970165157,3.724805926
201305,01/27/2013,2.4763619991,4.46755968,3.941132452,3.638933051,3.087885986,2.455491853,2.975576195,6.1156235069,1.4733046002,4.6764386217,2.0679518731,2.4473763722,1.9181585678,3.3971885336,2.674368849,2.0575756193,4.5418950666,8.7719298246,0.9015100293,4.6376229673,5.0266485526,2.3268567847,2.948402948,2.0259704943,3.3109017497,2.7283444675,1.707206527,0.9441596979,2.6385224274,2.6750590087,5.8369500888,5.0572166851,3.8396624473,5.9428204305,2.4701873935,2.6929550373,2.946013586
201306,02/03/2013,1.5672616456,3.861266435,2.828722412,3.191256831,2.010852218,2.494999091,3.502437263,5.386334235,1.1626770884,4.2423090327,1.9275770436,1.9189557763,1.5734799878,3.4188034188,3.0169704588,1.4278982092,4.5993031359,6.2746201463,0.7144451887,4.4536817102,3.845749711,3.5596433336,2.785904255,1.6852307247,2.7538726334,2.4906299117,0.91489729,0.9684917355,2.6750882408,2.2105723023,4.6308298386,4.1701499877,3.2848301389,5.4372748117,2.1059691482,1.6269477544,1.601489758
201307,02/10/2013,1.0487916097,4.128440367,2.082176569,3.037841458,1.637426901,2.269402319,2.832751261,3.7913517532,1.0249468188,3.4537875701,1.6666666667,2.062929777,1.1117699377,2.9589180265,2.6350174216,1.1999811027,7.7605321508,5.8439632157,0.4394224733,4.7911304692,3.624276217,3.3864140294,3.392172875,1.5081286752,2.7250459277,2.9839326702,0.770365514,1.066098081,2.1693344566,2.9191797346,3.9852592788,3.6347609665,3.1616137636,5.0766283525,1.6715542522,1.5735815603,1.46835443
201308,02/17/2013,0.897819581,3.058603782,1.347305389,2.424902262,1.675552171,2.404196416,2.536151279,3.4803149606,0.9777294948,3.5083748302,1.5904148723,2.5612193903,1.0650690631,2.6681900665,1.772972973,1.291334225,2.7086788281,5.6062141169,0.5029521102,3.4428794992,3.2907991941,2.8835367865,3.484915565,2.1196827686,2.5930101466,2.5066883797,0.59036374,1.0068892422,1.7688679245,1.9229095971,3.2376155364,3.3335097095,3.0759985466,3.0460142579,1.3867002836,1.4009661836,1.698178068
201309,02/24/2013,1.0296010296,3.396320653,1.469723692,2.102162081,1.116427432,2.399943028,0.918458781,2.0498853211,1.0748989595,3.0623555119,1.3083838901,2.2980062959,1.0910330719,2.6907578318,1.6486751717,1.2590511186,6.0899653979,4.6640073642,0.8102136018,2.7882543103,2.9759299781,3.1824349328,2.67504931,1.585786653,1.8268690275,2.5620677928,0.375645641,0.9578289211,1.6761904762,1.6335293569,3.2932891466,3.0499075786,3.0383619027,3.5656401945,1.3439731205,0.7623611414,1.426513957
201310,03/03/2013,0.579230451,3.194734307,1.788908766,1.744299357,1.121076233,2.616965153,0.747621205,1.7590265838,0.9614926936,3.2803309418,1.469226744,5.7910300641,0.8406186954,2.3933260394,1.7101512826,1.3441012029,5.6067588326,3.0671120559,0.3500583431,3.7478210343,2.1588197006,2.3938223938,2.384337038,1.1089043363,1.0211267606,2.5754231052,0.449943757,1.3879531061,1.6330645161,2.7572293208,3.3859195907,2.6884894017,3.1729584407,3.2547699214,1.1481056257,1.1685393258,1.676410509
201311,03/10/2013,1.1308562197,3.333613234,1.411359725,1.558686488,0.96749226,2.163397335,1.348784195,1.0492889687,0.9318719521,3.7636130685,1.4028346685,2.4860694385,0.8138988887,2.8437540121,2.0441729323,1.5394651011,5.6010928962,3.8794485412,0.3832466466,3.2113182124,2.3859962092,2.7216075289,2.705023615,1.1789924973,1.4212276988,2.6561427591,0.779912498,1.0672358591,1.7647058824,1.6570173687,3.0703981363,2.4774774775,2.9636288611,2.1379310345,0.8032814903,0.6386861314,1.623891001
201312,03/17/2013,1.0135135135,3.894564028,1.341107872,1.307511352,0.858369099,1.800701969,1.455572453,0.9383145091,0.7566965322,2.8275457685,1.3906831826,1.9676080846,0.7722007722,2.4675067626,1.0641357492,0.864830237,3.3267130089,3.0749100425,0.6091617934,2.8529267093,1.7443144182,1.8138801262,2.277204318,0.8232711306,0.5439709882,2.2371702819,0.374298191,1.3023855577,1.532801962,1.3977708752,2.6808685808,1.9325723387,2.6253584167,1.8518518519,0.493316359,1.0022271715,1.389817912
201313,03/24/2013,0.9162303665,2.085230377,0.930898675,0.924276169,0.80604534,1.735436893,0.933460986,0.6137793463,0.6636201073,2.9139154965,1.4682766505,2.815256876,0.9200507614,1.9893899204,1.0752688172,1.4102489699,4.3964828137,3.3410138249,0.3337041157,2.7667057444,1.5271694093,1.9560251285,1.620496107,0.8668453977,0.704887218,1.7141533472,0.633453176,1.2638020487,1.5202702703,1.557598702,2.5463673128,1.7995419348,2.412715582,2.692926045,0.6937394247,0.8380724334,1.774133433
201314,03/31/2013,0.3337783712,1.908235095,0.39824771,0.971764833,0.552740673,1.409112259,0.509286998,0.452011451,0.4327703312,2.8512684063,1.5165843578,1.2883349671,1.1968503937,1.7951425554,0.7078080071,1.1497064579,4.1434262948,2.6611694153,0.3017891787,2.2587268994,1.3839234229,1.5744555621,1.580919309,0.8813559322,0.7668711656,1.5803090693,0.497803807,0.8397171479,1.0878489327,0.9093226821,2.4614444953,1.9214419316,2.1913623541,3.3867276888,0.7861382962,0.5388194955,1.123683797
201315,04/07/2013,0.7147498376,1.192016263,0.518378888,1.035071299,0.243072436,1.00820127,0.326022525,0.551702396,0.342030685,2.2637853074,1.5702332206,1.8294870262,0.9466566491,1.5892110928,0.8633714656,0.9432304177,3.6781609195,2.0866773676,0.5959982971,1.8645948946,1.1807447775,1.3152189623,1.33983955,0.625,0.2855329949,1.2850886639,0.531430307,0.6841817187,0.9694619486,0.9067481149,2.3475498327,1.6357051057,1.7936230008,3.7935597706,0.4975124378,0.7899628253,0.863824707
201316,04/14/2013,1.3157894737,1.106862548,0.270513977,0.935563817,0.363967243,0.941882369,0.399840064,0.1573811772,0.1113642116,1.835124992,1.3763993393,1.2267657993,0.6423982869,1.4781619959,1.2311901505,0.8709422011,5.0847457627,2.9972752044,0.1055966209,0.997195388,1.4279186658,1.0496021669,1.471415936,0.4960793727,0.2580645161,1.0575470402,0.478626836,0.3599114064,0.8651614265,0.4927060187,2.289622361,1.3959085439,1.2813956986,3.4054054054,0.3921568627,0.5060961583,0.449786739
201317,04/21/2013,0.7868852459,0.660814676,0.533175355,0.959780622,0.043402778,0.631108226,0.469483568,0.2098466505,0.0907441016,1.8856124332,0.8704953709,1.2198321091,0.9149891865,1.39787908,0.7299270073,0.6168565494,4.659188956,2.4399542509,0.1348617667,1.6389811739,1.2913457182,1.0853622763,1.1910589,0.4282655246,0.2234280243,0.9153162926,0.414012739,0.3461770018,0.7186641302,0.4924242424,2.1006626251,1.4871563767,1.2193754106,2.0882771713,0.3939990908,0.3374578178,0.383847689
201318,04/28/2013,0.8561643836,0.739447468,0.265957447,1.185921959,0,0.571364132,0.387596899,0.298705609,0.2596212584,1.8842145399,0.9428337184,1.097590074,0.7367716008,0.9895275006,0.8607371441,0.2549872506,4.4141252006,2.3679417122,0.1509661836,1.8373909049,1.2552806276,1.0344338954,0.9794736394,0.3843525794,0.3162555345,0.8909000919,0.26574957,0.1512859304,0.7256554307,0.2766960443,1.9175729823,1.5359605359,1.2146222475,2.3170089521,0.476996461,0.2706692913,0.279864487
201319,05/05/2013,0.1730103806,0.6775774,0.118906064,0.840280093,0,0.770742611,0.12999675,0.2461437479,0.0453583308,2.06497266,0.908135695,2.7094363127,0.6589785832,1.3241863433,0.5096131573,0.2174813587,3.7104072398,2.2090517241,0,1.4581909319,1.3834693154,0.9600451786,0.8594757198,0.3585434174,0.0809716599,0.8475870495,0.24346697,0.2223280927,0.3710575139,0.2051808156,2.0494555221,1.517794836,1.0685172946,1.7579105977,0.3041689032,0.1638576779,0.239408009
201320,05/12/2013,1.1345218801,0.597222222,0.214822771,0.800176186,0,0.612260715,0.19828156,0.2093734901,0.0624024961,2.1355506371,0.7839687942,2.2853411688,0.4376367615,1.1189533483,0.6126295947,0.876338851,2.2181146026,2.326811211,0.0369139904,1.8075356415,1.1841326229,1.35322159,0.8306140611,0.1881467545,0.2235469449,0.7384772091,0,0.1842638659,0.1429592566,0.140193467,1.9264001813,1.4251912177,0.9534164088,1.8838304553,0.3108429329,0.1597444089,0.274636511
201321,05/19/2013,0.6001091107,0.803646396,0.08583691,0.668103448,0,0.636416233,0.572597137,0.1994515084,0,1.903315795,0.6100742525,1.540238737,0.8761682243,1.3134851138,0.6875477464,0.9039740747,2.2893772894,2.4870466321,0.0394321767,1.5678449259,1.592920354,0.9267204393,0.6789312308,0.32599837,0.2300613497,0.8855585831,0,0.1001401963,0.0256937307,0.0904977376,1.7204672306,1.5619257626,1.0201768307,2.2301064369,0.2475247525,0.1708817498,0.209783542
201322,05/26/2013,0.1633986928,0.522759148,0.088967972,0.670313583,0,0.522969261,0,0.3332478852,0.0208724692,1.6813397763,0.6738160767,2.8187479515,0.8286088094,1.7404383326,0.5675029869,0.1077354019,2.2351797862,2.8195488722,0,1.5231582219,0.7886435331,1.0471204188,1.198910082,0.5279291553,0.1370488808,0.9600357223,0,0.389578768,0.0879765396,0.0904568069,1.9245953415,1.7372421281,0.9827143073,1.95599022,0.410022779,0.4283674441,0.185914261
201323,06/02/2013,0.1769911504,0.382432766,0,0.717251793,0,0.388241819,0.060716454,0.2178121975,0.0207770621,1.3428701658,0.5138911193,1.8188057653,0.8439609902,1.5665024631,0.6319115324,0.0676361177,2.3519870235,0.3584229391,0.0518403318,1.3361676283,1.3910969793,0.8879887833,0.8932769158,0.2694271129,0.4155124654,0.7605304212,0,0.1217532468,0.0492125984,0.0473428808,1.6635126061,1.523297491,0.8876909254,2.1443514644,0.3881700555,0.143523502,0.190637577
201324,06/09/2013,0.1238390093,0.427350427,0,0.730256719,0,0.381727421,0.066711141,0.1736111111,0.1427115189,1.2032974339,0.6889242183,2.5508445364,0.8305319359,1.1788232818,0.6640841173,0,2.3360964582,0.3121748179,0.0365497076,1.479468599,1.1898940505,0.5741626794,0.8818570873,0.2455228192,0.4110996917,0.8458192363,0.024360536,0.0609756098,0,0.1174950065,1.5764094955,1.1824920579,0.9374298331,1.8796992481,0.4036908881,0.3904724717,0.191777538
201325,06/16/2013,0.0565291125,0.598395213,0.176522507,0.573628198,0,0.363967243,0.066357001,0.1911523758,0.0246123554,1.2997778441,0.5850761909,1.2761183565,0.7981989357,1.5658900104,0.1212121212,0.8815426997,2.0474137931,0.8556149733,0,1.7500767578,0.9152288072,1.0974610975,0.5649023701,0.3962637985,0.1568627451,0.6140917906,0.027196084,0.0901713255,0.2227171492,0.0915152307,2.0749428102,1.3128834356,0.8457886408,1.1704834606,0.4321128042,0.2292701567,0.151975684
